199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 12322 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /static/admin/js/change_form.js HTTP/1.1" 200 712 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 495 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /static/admin/css/widgets.css HTTP/1.1" 200 10340 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:38 -0400] "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655 "http://206.12.88.44/static/admin/css/widgets.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:38 -0400] "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291 "http://206.12.88.44/static/admin/css/widgets.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:38 -0400] "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655 "http://206.12.88.44/static/admin/css/widgets.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:38 -0400] "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086 "http://206.12.88.44/static/admin/css/widgets.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:38 -0400] "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677 "http://206.12.88.44/static/admin/css/widgets.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:44 -0400] "POST /admin/auth/user/1/change/ HTTP/1.1" 302 0 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
